order_id,client_id,enquiry_date,order_date,ship_mode,segment,product_id,category_id,product_name,sales,quantity,profit
US-2015-159681,C00001018,2021-07-21,2020-01-30,Standard Class,Consumer,OFF-BI-10001510,OB7,Delue HeavyDuty Vinyl Rou,91.68,5,28.65
US-2015-150861,C00000752,2022-01-24,2020-01-31,Standard Class,Consumer,OFF-PA-10004569,OP4,Wirebound Message Books T,18.264,3,6.1641
US-2015-151843,C00000698,2021-10-22,2020-01-31,First Class,Consumer,OFF-AR-10000658,OA2,Newell 324,34.65,3,9.702
US-2015-156092,C00000717,2022-04-22,2020-01-31,Second Class,Consumer,OFF-BI-10001757,OB7,Pressboard Hanging Data B,11.808,8,-8.6592
US-2015-157060,C00000981,2022-05-23,2020-01-31,Standard Class,Corporate,OFF-LA-10001045,OL14,Permanent SelfAdhesive Fi,5.22,2,2.4012
US-2015-159022,C00000421,2023-12-28,2020-01-31,First Class,Consumer,OFF-ST-10000604,OS3,HomeOffice Personal File ,69.52,2,17.38
US-2015-159732,C00000756,2022-07-12,2020-01-31,Standard Class,Home Office,OFF-BI-10001634,OB7,Wilson Jones Active Use B,29.12,4,14.2688
US-2015-152250,C00001018,2022-09-04,2020-02-01,Standard Class,Consumer,OFF-FA-10000735,OF11,Staples,11.68,4,5.256
US-2015-152429,C00001009,2022-11-22,2020-02-01,Standard Class,Corporate,OFF-AP-10004708,OA12,Fellowes Superior 10 Outl,213.136,7,23.9778
US-2015-156851,C00000904,2021-12-09,2020-02-01,Standard Class,Consumer,FUR-FU-10000308,FF9,Deflecto Glass Clear Stud,435.26,7,95.7572
US-2015-157569,C00000195,2021-07-11,2020-02-01,Standard Class,Home Office,OFF-PA-10001826,OP4,ero 207,19.44,3,9.3312
US-2015-158257,C00000712,2021-02-20,2020-02-01,Standard Class,Consumer,TEC-PH-10003589,TP8,invisibleSHIELD by ZAGG S,71.96,5,25.186
US-2015-159671,C00000642,2021-07-18,2020-02-01,Standard Class,Corporate,OFF-EN-10000056,OE16,Cameo Buff Policy Envelop,149.352,3,50.4063
US-2015-151692,C00000401,2021-01-06,2020-02-02,Standard Class,Consumer,OFF-AR-10004022,OA2,Panasonic KP380BK Classic,71.96,2,17.99
US-2015-152335,C00000827,2022-04-29,2020-02-02,Second Class,Corporate,OFF-LA-10001175,OL14,Avery 514,14.4,5,7.056
US-2015-153255,C00000358,2023-09-12,2020-02-02,First Class,Consumer,OFF-AP-10004859,OA12,Acco 6 Outlet Guardian Pr,58.24,4,15.7248
US-2015-153998,C00000519,2022-10-11,2020-02-02,Standard Class,Consumer,TEC-AC-10002323,TA13,SanDisk Ultra 32 GB Micro,106.08,6,-9.282
US-2015-154084,C00000384,2021-05-08,2020-02-02,Standard Class,Consumer,OFF-BI-10001525,OB7,Acco Pressboard Covers wi,5.715,5,-4.7625
US-2015-157242,C00000191,2022-04-20,2020-02-02,First Class,Home Office,FUR-FU-10003268,FF9,Eldon Radial Chair Mat fo,199.9,5,39.98
US-2015-159504,C00000391,2020-08-01,2020-02-02,Standard Class,Corporate,OFF-EN-10004386,OE16,Recycled Interoffice Enve,57.576,3,21.591
US-2015-152060,C00000780,2020-03-22,2020-02-03,Standard Class,Corporate,OFF-BI-10001658,OB7,GBC Standard ThermABind C,14.952,2,-11.9616
US-2015-152538,C00001010,2023-08-29,2020-02-03,First Class,Corporate,OFF-PA-10004243,OP4,ero 1939,37.94,2,18.2112
US-2015-153008,C00000443,2022-11-10,2020-02-03,Standard Class,Consumer,TEC-PH-10003811,TP8,Jabra Supreme Plus Driver,359.97,5,-71.994
US-2015-153089,C00000838,2020-07-11,2020-02-03,Standard Class,Consumer,FUR-CH-10000422,FC5,Global Highback Leather T,127.386,2,-25.4772
US-2015-153486,C00000629,2020-08-15,2020-02-03,Same Day,Consumer,OFF-PA-10003129,OP4,Tops White Computer Print,195.64,4,91.9508
US-2015-155239,C00000742,2022-01-31,2020-02-03,Standard Class,Home Office,OFF-PA-10004451,OP4,ero 222,10.368,2,3.6288
US-2015-156458,C00001018,2022-08-16,2020-02-03,Standard Class,Corporate,TEC-AC-10002217,TA13,Imation Clip USB flash dr,37.6,2,2.256
US-2015-157266,C00000927,2020-02-17,2020-02-03,Standard Class,Consumer,FUR-CH-10004860,FC5,Global Low Back Tilter Ch,484.704,6,-84.8232
US-2015-157530,C00000406,2023-08-04,2020-02-03,Second Class,Consumer,OFF-PA-10001622,OP4,Ampad Poly Cover Wireboun,10.896,3,3.405
US-2015-158403,C00000730,2022-09-21,2020-02-03,Standard Class,Consumer,TEC-PH-10002170,TP8,ClearSounds CSC500 Amplif,55.992,1,5.5992
US-2015-150881,C00000444,2022-06-24,2020-02-04,Standard Class,Home Office,OFF-ST-10002562,OS3,Staple magnet,18.76,2,5.2528
US-2015-151000,C00000267,2022-12-02,2020-02-04,Standard Class,Corporate,OFF-PA-10004359,OP4,Multicolor Computer Print,419.4,5,146.79
US-2015-151228,C00000267,2020-05-27,2020-02-04,First Class,Consumer,OFF-BI-10003091,OB7,GBC DocuBind TL200 Manual,895.92,5,302.373
US-2015-151646,C00001001,2020-01-19,2020-02-04,Same Day,Home Office,TEC-PH-10000347,TP8,Cush Cases Heavy Duty Rug,7.92,2,0.693
US-2015-152095,C00000750,2021-10-04,2020-02-04,Second Class,Corporate,OFF-BI-10003982,OB7,Wilson Jones Century Plas,12.462,3,-20.5623
US-2015-152219,C00000934,2020-08-25,2020-02-04,Standard Class,Consumer,OFF-AR-10004027,OA2,Binney and Smith inkTank ,7.56,3,3.0996
US-2015-152415,C00000644,2022-07-16,2020-02-04,First Class,Home Office,OFF-AR-10003158,OA2,Fluorescent Highlighters ,15.92,4,5.4128
US-2015-154131,C00000334,2021-05-09,2020-02-04,Standard Class,Consumer,OFF-BI-10002982,OB7,Avery SelfAdhesive Photo ,14.301,7,-10.4874
US-2015-157093,C00000039,2023-09-07,2020-02-04,Standard Class,Consumer,FUR-FU-10001861,FF9,Floodlight Indoor Halogen,58.2,3,28.518
US-2015-158542,C00000966,2020-07-28,2020-02-04,First Class,Home Office,OFF-AR-10002255,OA2,Newell 346,8.64,3,2.5056
US-2015-158671,C00000151,2021-08-28,2020-02-04,Standard Class,Consumer,OFF-BI-10002072,OB7,Cardinal SlantD Ring Bind,13.904,2,5.214
US-2015-152289,C00000884,2020-12-23,2020-02-05,Standard Class,Home Office,TEC-PH-10003442,TP8,Samsung Replacement EH64A,22,4,5.5
US-2015-157571,C00000090,2023-02-17,2020-02-05,First Class,Corporate,FUR-FU-10003664,FF9,Electri Architects ClampO,190.92,5,-147.963
US-2015-159797,C00000717,2022-08-04,2020-02-05,First Class,Consumer,OFF-BI-10004656,OB7,Peel and Stick AddOn Corn,1.728,1,0.6048
US-2015-151350,C00000303,2020-11-17,2020-02-06,Second Class,Consumer,OFF-AP-10001271,OA12,Eureka The Boss Cordless ,152.94,3,41.2938
US-2015-153610,C00000409,2022-02-13,2020-02-06,Second Class,Corporate,OFF-LA-10003223,OL14,Avery 508,9.82,2,4.8118
US-2015-154599,C00000418,2021-11-21,2020-02-06,First Class,Consumer,FUR-FU-10001025,FF9,Eldon Imàge Series Desk A,11.664,3,3.3534
US-2015-155198,C00000962,2023-03-10,2020-02-06,Standard Class,Consumer,OFF-BI-10003676,OB7,GBC Standard Recycled Rep,10.78,5,-17.248
US-2015-159875,C00000523,2022-02-24,2020-02-06,Standard Class,Consumer,FUR-TA-10001889,FT6,Bush Advantage Collection,1018.104,4,-373.3048
US-2015-151834,C00000121,2023-03-05,2020-02-07,Standard Class,Corporate,FUR-CH-10004997,FC5,Hon EveryDay Series Multi,1522.638,9,169.182
US-2015-154088,C00000935,2021-04-30,2020-02-07,Standard Class,Consumer,OFF-BI-10004209,OB7,Fellowes Twister Kit Gray,2.412,1,-2.01
US-2015-155381,C00000726,2020-06-22,2020-02-07,Standard Class,Consumer,OFF-PA-10000605,OP4,ero 1950,9.248,2,3.3524
US-2015-156473,C00000858,2023-12-23,2020-02-07,Second Class,Consumer,OFF-PA-10002986,OP4,ero 1898,32.064,6,11.2224
US-2015-158128,C00000117,2022-10-15,2020-02-07,Standard Class,Home Office,OFF-BI-10002735,OB7,GBC Prestige ThermABind C,82.344,3,27.7911
US-2015-151993,C00000646,2021-09-08,2020-02-08,Standard Class,Home Office,TEC-PH-10002789,TP8,LG Ealt,748.752,8,-162.2296
US-2015-152013,C00001030,2020-02-12,2020-02-08,Second Class,Consumer,OFF-BI-10000404,OB7,Avery Printable Repositio,1.72,1,-2.838
US-2015-152983,C00000939,2020-01-02,2020-02-08,Standard Class,Consumer,OFF-EN-10003296,OE16,Tyvek SideOpening Peel an,271.44,3,122.148
US-2015-154129,C00000666,2022-06-25,2020-02-08,Standard Class,Consumer,OFF-PA-10000807,OP4,TOPS inchImportant Messag,38.52,9,18.1044
US-2015-157866,C00000140,2023-12-27,2020-02-08,Standard Class,Corporate,OFF-PA-10004451,OP4,ero 222,32.4,5,15.552
US-2015-158249,C00000665,2023-12-08,2020-02-08,Standard Class,Corporate,OFF-PA-10001970,OP4,ero 1881,61.4,5,28.858
US-2015-159529,C00000960,2020-04-16,2020-02-08,First Class,Corporate,FUR-FU-10004090,FF9,Eecutive Impressions 14in,22.23,1,7.3359
US-2015-160220,C00000764,2021-11-15,2020-02-08,Second Class,Corporate,OFF-ST-10000798,OS3,2300 HeavyDuty Transfer F,49.96,2,9.4924
US-2015-150691,C00000017,2023-10-16,2020-02-09,First Class,Consumer,TEC-PH-10004434,TP8,Cisco IP Phone 7961G VoIP,271.9,2,78.851
US-2015-151490,C00000249,2023-11-22,2020-02-09,Standard Class,Consumer,OFF-BI-10004040,OB7,Wilson Jones Impact Binde,10.36,2,5.0764
US-2015-151526,C00000015,2023-07-11,2020-02-09,Second Class,Corporate,OFF-BI-10003712,OB7,Acco Pressboard Covers wi,4.419,3,-3.0933
US-2015-152017,C00000904,2020-08-13,2020-02-09,Second Class,Consumer,OFF-FA-10000621,OF11,OIC Colored Binder Clips ,40.096,14,14.5348
US-2015-155765,C00000505,2021-12-17,2020-02-09,Standard Class,Home Office,OFF-BI-10003982,OB7,Wilson Jones Century Plas,31.155,5,-23.8855
US-2015-156135,C00000977,2020-07-23,2020-02-09,Second Class,Consumer,FUR-FU-10001847,FF9,Eldon Image Series Black ,12.42,3,4.4712
US-2015-157830,C00000872,2020-09-15,2020-02-09,Standard Class,Consumer,FUR-FU-10000723,FF9,Deflecto EconoMat Studded,66.112,4,-84.2928
US-2015-158707,C00000337,2021-11-04,2020-02-09,Standard Class,Corporate,FUR-FU-10001867,FF9,Eldon Epressions Punched ,17.024,2,1.7024
US-2015-158863,C00000995,2023-09-17,2020-02-09,Standard Class,Corporate,FUR-FU-10002960,FF9,Eldon 200 Class Desk Acce,35.168,7,9.6712
US-2015-159436,C00000962,2022-04-23,2020-02-09,Standard Class,Consumer,OFF-FA-10001883,OF11,Alliance SuperSize Bands ,93.36,12,0.9336
US-2015-150870,C00000583,2022-12-05,2020-02-10,Standard Class,Home Office,OFF-SU-10002522,OS15,Acme Kleen Earth Office S,6.208,2,0.6984
US-2015-157827,C00000344,2022-03-25,2020-02-10,Standard Class,Corporate,OFF-BI-10001787,OB7,Wilson Jones FourPocket P,26.16,4,12.8184
US-2015-160371,C00000965,2022-05-31,2020-02-10,Standard Class,Consumer,FUR-CH-10004287,FC5,SAFCO Arco Folding Chair,1740.06,9,-24.858
US-2015-150908,C00000362,2022-08-26,2020-02-11,Same Day,Home Office,TEC-AC-10003441,TA13,Kingston Digital DataTrav,16.95,1,1.017
US-2015-152767,C00001044,2022-11-16,2020-02-11,Standard Class,Consumer,OFF-PA-10001560,OP4,Adams Telephone Message B,14.496,3,4.8924
US-2015-153384,C00000598,2022-07-07,2020-02-11,Second Class,Consumer,TEC-PH-10002789,TP8,LG Ealt,280.782,3,-60.8361
US-2015-157132,C00000485,2020-07-14,2020-02-11,Standard Class,Corporate,FUR-FU-10000397,FF9,Luo Economy Swing Arm Lam,39.88,2,11.1664
US-2015-158598,C00000191,2022-09-26,2020-02-11,Second Class,Corporate,OFF-PA-10001144,OP4,ero 1913,166.44,3,79.8912
US-2015-158744,C00000130,2023-02-03,2020-02-11,First Class,Corporate,OFF-ST-10003816,OS3,Fellowes HighStak Drawer ,563.808,4,21.1428
US-2015-153674,C00000288,2020-11-14,2020-02-12,Second Class,Consumer,OFF-BI-10003314,OB7,Tuff Stuff Recycled Round,1.928,2,-2.9884
US-2015-155481,C00000682,2022-03-30,2020-02-12,Standard Class,Corporate,OFF-EN-10003845,OE16,Colored Envelopes,8.856,3,2.8782
US-2015-155531,C00000085,2021-01-15,2020-02-12,Standard Class,Consumer,OFF-EN-10003286,OE16,Staple envelope,74.52,9,35.0244
US-2015-157282,C00001001,2022-11-30,2020-02-12,Standard Class,Consumer,OFF-BI-10003429,OB7,Cardinal HOLDit! Binder I,10.128,2,3.6714
US-2015-160466,C00000105,2020-12-21,2020-02-12,Second Class,Home Office,OFF-FA-10004838,OF11,Super Bands 12Pack,5.58,3,0.1674
US-2015-152340,C00000170,2020-06-05,2020-02-13,Second Class,Consumer,OFF-PA-10001363,OP4,ero 1933,24.56,2,11.5432
US-2015-152376,C00000265,2020-04-01,2020-02-13,First Class,Corporate,TEC-AC-10001314,TA13,Case Logic 2.4GHz Wireles,239.952,6,-35.9928
US-2015-154338,C00000379,2023-09-10,2020-02-13,Standard Class,Home Office,OFF-ST-10001476,OS3,Steel Personal FilingPost,284.08,10,24.857
US-2015-154724,C00000745,2023-03-10,2020-02-13,Standard Class,Home Office,OFF-BI-10001989,OB7,Premium Transparent Prese,104.9,5,50.352
US-2015-158632,C00000196,2022-08-14,2020-02-13,Standard Class,Corporate,TEC-PH-10001300,TP8,iKross Bluetooth Portable,67.04,4,6.704
US-2015-158777,C00001024,2021-03-20,2020-02-13,Standard Class,Consumer,FUR-FU-10000010,FF9,DA Value UChannel Documen,39.76,8,12.3256
US-2015-155279,C00001020,2023-11-09,2020-02-14,Second Class,Home Office,OFF-FA-10002983,OF11,Advantus SlideClip Paper ,19.096,7,6.6836
US-2015-156216,C00000376,2020-08-01,2020-02-14,Second Class,Consumer,OFF-BI-10001718,OB7,GBC DocuBind P50 Personal,76.776,4,-58.8616
US-2015-157169,C00000039,2021-01-25,2020-02-14,Second Class,Consumer,OFF-PA-10003039,OP4,ero 1960,92.94,3,41.823
US-2015-157414,C00000735,2022-01-19,2020-02-14,Standard Class,Corporate,OFF-FA-10002815,OF11,Staples,21.312,6,7.1928
US-2015-160326,C00000335,2022-12-16,2020-02-14,Standard Class,Consumer,OFF-AR-10001955,OA2,Newell 319,47.616,3,5.952
US-2015-153230,C00000778,2020-02-16,2020-02-15,First Class,Consumer,TEC-PH-10004531,TP8,OtterBo Commuter Series C,35.184,2,12.3144
US-2015-153338,C00000342,2023-01-10,2020-02-15,First Class,Consumer,TEC-PH-10002200,TP8,Aastra 6757i CT Wireless ,344.704,2,38.7792
US-2015-156199,C00001046,2020-10-22,2020-02-15,First Class,Consumer,OFF-ST-10004186,OS3,SturDStor Shelving Vertic,443.92,4,8.8784
US-2015-158443,C00000637,2020-09-29,2020-02-15,Standard Class,Corporate,TEC-PH-10001615,TP8,ATandT CL82213,86.97,3,25.2213
US-2015-158935,C00000871,2020-07-12,2020-02-15,Standard Class,Consumer,OFF-PA-10000675,OP4,ero 1919,368.91,9,180.7659
US-2015-159471,C00000642,2023-06-29,2020-02-15,Standard Class,Consumer,OFF-LA-10004484,OL14,Avery 476,8.26,2,3.7996
US-2015-155794,C00001014,2022-02-17,2020-02-16,Standard Class,Corporate,OFF-ST-10002574,OS3,SAFCO Commercial Wire She,828.84,6,0
US-2015-156201,C00000910,2022-03-03,2020-02-16,Standard Class,Consumer,OFF-EN-10001219,OE16,#10 4 18inch  9 12inch Se,7.64,1,3.7436
US-2015-156536,C00000598,2022-04-11,2020-02-16,First Class,Consumer,OFF-BI-10004600,OB7,Ibico Ibimaster 300 Manua,1103.97,3,496.7865
US-2015-157362,C00000516,2021-05-13,2020-02-16,Standard Class,Home Office,TEC-AC-10004510,TA13,Logitech Desktop MK120 Mo,49.08,3,4.908
US-2015-157435,C00000077,2023-11-29,2020-02-16,Standard Class,Corporate,TEC-AC-10003038,TA13,Kingston Digital DataTrav,17.9,2,3.401
US-2015-157448,C00000690,2021-02-20,2020-02-16,Standard Class,Corporate,OFF-AR-10001615,OA2,Newell 34,59.52,3,15.4752
US-2015-157497,C00000976,2021-01-23,2020-02-16,First Class,Home Office,OFF-ST-10000078,OS3,Tennsco 6 and 18Compartme,848.544,4,-21.2136
US-2015-157616,C00000622,2020-07-15,2020-02-16,Second Class,Consumer,OFF-LA-10002787,OL14,Avery 480,26.25,7,12.6
US-2015-160098,C00000492,2022-03-24,2020-02-16,First Class,Consumer,OFF-ST-10000615,OS3,SimpliFile Personal File ,79.45,7,22.246
US-2015-160357,C00000228,2020-04-15,2020-02-16,Standard Class,Home Office,OFF-AR-10001427,OA2,Newell 330,11.96,2,3.1096
US-2015-151995,C00000446,2020-11-06,2020-02-17,Same Day,Home Office,FUR-FU-10000221,FF9,Master Caster Door Stop B,25.4,5,8.636
US-2015-155906,C00000077,2021-07-26,2020-02-17,Standard Class,Corporate,TEC-AC-10004469,TA13,Microsoft Sculpt Comfort ,239.7,6,105.468
US-2015-151019,C00000774,2020-08-25,2020-02-18,Standard Class,Consumer,OFF-AR-10001897,OA2,Model L Table or WallMoun,43.176,3,4.3176
US-2015-151073,C00000851,2020-12-22,2020-02-18,Standard Class,Corporate,OFF-PA-10004983,OP4,ero 23,31.104,6,10.8864
US-2015-153935,C00000827,2021-01-26,2020-02-18,Standard Class,Consumer,OFF-BI-10004230,OB7,GBC Recycled Grain Teture,31.086,3,-22.7964
US-2015-156329,C00000334,2021-08-26,2020-02-18,First Class,Consumer,OFF-EN-10003296,OE16,Tyvek SideOpening Peel an,361.92,4,162.864
US-2015-158439,C00000417,2020-06-13,2020-02-18,Standard Class,Corporate,OFF-BI-10000343,OB7,Pressboard Covers with St,2.946,2,-2.2586
US-2015-159185,C00000870,2021-01-01,2020-02-18,First Class,Consumer,OFF-PA-10003172,OP4,ero 1996,12.96,2,6.2208
US-2015-152204,C00000167,2023-06-14,2020-02-19,First Class,Consumer,OFF-AR-10004602,OA2,Boston KS MultiSize Manua,68.97,3,19.3116
US-2015-155504,C00000914,2021-02-10,2020-02-19,Standard Class,Corporate,FUR-FU-10002885,FF9,Magna Visual Magnetic Pic,9.64,2,3.6632
US-2015-155739,C00000966,2020-10-03,2020-02-19,Standard Class,Consumer,OFF-AR-10001374,OA2,BIC Brite Liner Highlight,15.552,3,2.3328
US-2015-156695,C00000356,2021-04-21,2020-02-19,First Class,Consumer,OFF-AR-10003811,OA2,Newell 327,6.63,3,1.7901
US-2015-157320,C00000005,2023-09-19,2020-02-19,Standard Class,Consumer,OFF-AP-10000692,OA12,Fellowes Mighty 8 Compact,64.864,4,6.4864
US-2015-157753,C00000208,2020-07-16,2020-02-19,Standard Class,Corporate,OFF-PA-10000357,OP4,White Dual Perf Computer ,98.376,3,35.6613
US-2015-159247,C00001029,2020-08-07,2020-02-19,Standard Class,Consumer,TEC-CO-10000971,TC18,Hewlett Packard 310 Color,479.984,2,59.998
US-2015-159431,C00000710,2023-10-09,2020-02-19,Second Class,Consumer,OFF-BI-10004995,OB7,GBC DocuBind P400 Electri,5443.96,4,2504.2216
US-2015-151581,C00000659,2021-07-10,2020-02-20,Second Class,Consumer,OFF-FA-10000585,OF11,OIC Bulk Pack Metal Binde,11.168,4,3.6296
US-2015-152931,C00000132,2023-06-08,2020-02-20,Second Class,Home Office,OFF-PA-10002615,OP4,Ampad Gold Fibre Wireboun,10.584,3,3.4398
US-2015-155561,C00000143,2023-01-03,2020-02-20,Second Class,Consumer,OFF-PA-10003971,OP4,ero 1965,17.94,3,8.7906
US-2015-156054,C00000564,2023-07-03,2020-02-20,Standard Class,Consumer,OFF-AP-10003622,OA12,Bravo II Megaboss 12Amp H,18.2,7,2.0475
US-2015-157692,C00000256,2020-12-28,2020-02-20,Standard Class,Consumer,OFF-BI-10001989,OB7,Premium Transparent Prese,62.94,3,30.2112
US-2015-158354,C00000943,2021-12-26,2020-02-20,Standard Class,Consumer,TEC-CO-10002095,TC18,Hewlett Packard 610 Color,999.98,2,449.991
US-2015-158940,C00000527,2022-10-15,2020-02-20,First Class,Consumer,TEC-AC-10004633,TA13,Verbatim 25 GB 6 Bluray S,34.95,5,15.378
US-2015-158952,C00000129,2020-10-04,2020-02-20,First Class,Consumer,OFF-BI-10004318,OB7,Ibico EB19 Dual Function ,276.784,2,89.9548
US-2015-159189,C00000680,2021-04-21,2020-02-20,Same Day,Consumer,OFF-BI-10000962,OB7,Acco Fleible ACCOHIDE Squ,32.54,2,15.9446
US-2015-150831,C00000718,2023-01-03,2020-02-21,First Class,Corporate,OFF-AR-10003481,OA2,Newell 348,13.12,4,3.8048
US-2015-156879,C00000386,2023-01-01,2020-02-21,Standard Class,Consumer,OFF-AR-10001761,OA2,Avery HiLiter SmearSafe H,18.688,4,3.7376
US-2015-159591,C00000544,2021-04-09,2020-02-21,Second Class,Corporate,OFF-BI-10004139,OB7,Fellowes Presentation Cov,116.4,8,52.38
US-2015-159838,C00000824,2020-06-22,2020-02-21,Standard Class,Consumer,OFF-AR-10001954,OA2,Newell 331,19.56,5,1.7115
US-2015-150682,C00000882,2023-07-05,2020-02-22,First Class,Corporate,FUR-BO-10002598,FB10,Hon Metal Bookcases Putty,638.82,9,185.2578
US-2015-151470,C00000266,2022-11-08,2020-02-22,Standard Class,Corporate,OFF-BI-10003719,OB7,Large Capacity Hanging Po,44.91,6,-35.928
US-2015-153000,C00000970,2021-09-21,2020-02-22,First Class,Consumer,OFF-ST-10004634,OS3,Personal Folder Holder Eb,33.63,3,10.089
US-2015-153365,C00000379,2021-07-18,2020-02-22,Second Class,Consumer,OFF-BI-10001153,OB7,Ibico Recycled GrainTetur,20.724,2,-13.816
US-2015-158624,C00000671,2022-06-03,2020-02-22,Standard Class,Consumer,FUR-CH-10003956,FC5,Novime HighTech Fabric Me,113.568,2,-18.4548
US-2015-158943,C00000305,2022-09-18,2020-02-22,Standard Class,Corporate,OFF-BI-10000848,OB7,AngleD Ring Binders,4.923,3,-3.9384
US-2015-159332,C00000822,2022-05-20,2020-02-22,Standard Class,Consumer,OFF-PA-10004675,OP4,Telephone Message Books w,12.7,2,5.842
US-2015-153070,C00000779,2022-10-16,2020-02-23,Standard Class,Consumer,TEC-AC-10002718,TA13,Belkin Standard 104 key U,35.016,3,-2.1885
US-2015-156561,C00000102,2023-11-13,2020-02-23,Second Class,Consumer,OFF-PA-10002986,OP4,ero 1898,26.72,5,9.352
US-2015-157006,C00000799,2022-03-13,2020-02-23,Standard Class,Home Office,TEC-PH-10003442,TP8,Samsung Replacement EH64A,5.5,1,1.375
US-2015-160373,C00000406,2023-07-29,2020-02-23,First Class,Consumer,FUR-FU-10000794,FF9,Eldon Stackable Tray Side,18.28,2,6.2152
US-2015-151920,C00000284,2021-07-29,2020-02-24,Second Class,Consumer,FUR-FU-10004665,FF9,3M Polarizing Task Lamp w,821.88,6,213.6888
US-2015-152792,C00000094,2022-09-14,2020-02-24,Standard Class,Consumer,OFF-PA-10000474,OP4,Easystaple paper,141.76,5,47.844
US-2015-155609,C00000274,2020-07-01,2020-02-24,Standard Class,Corporate,FUR-CH-10000785,FC5,Global Ergonomic Managers,977.292,6,173.7408
US-2015-155822,C00000062,2022-03-07,2020-02-24,Standard Class,Consumer,OFF-SU-10002503,OS15,Acme Preferred Stainless ,22.72,4,6.5888
US-2015-159201,C00000757,2020-10-02,2020-02-24,Same Day,Consumer,FUR-FU-10003623,FF9,DataProducts Ampli Magnif,129.888,6,12.9888
US-2015-159918,C00000708,2020-03-06,2020-02-24,Second Class,Consumer,TEC-AC-10000487,TA13,SanDisk Cruzer 4 GB USB F,15.576,3,3.3099
US-2015-152980,C00000156,2023-12-30,2020-02-25,Standard Class,Consumer,TEC-AC-10003628,TA13,Logitech 910002974 M325 W,59.98,2,26.3912
US-2015-154650,C00000613,2022-01-07,2020-02-25,Same Day,Corporate,OFF-AR-10004441,OA2,BIC Brite Liner Highlight,13.248,4,3.6432
US-2015-155536,C00000916,2022-12-04,2020-02-25,Standard Class,Consumer,FUR-FU-10001889,FF9,Ultra Door Pull Handle,94.68,9,31.2444
US-2015-155618,C00000567,2022-10-15,2020-02-25,Second Class,Consumer,OFF-ST-10003442,OS3,Eldon Portable Mobile Man,84.84,3,22.9068
US-2015-155753,C00001003,2023-12-24,2020-02-25,Standard Class,Corporate,OFF-BI-10003727,OB7,Avery Durable Slant Ring ,3.762,3,-2.7588
US-2015-157610,C00000017,2021-01-10,2020-02-25,Second Class,Corporate,OFF-AP-10001947,OA12,Acco 6 Outlet Guardian Pr,21.984,6,-56.0592
US-2015-157702,C00000403,2023-03-27,2020-02-25,First Class,Home Office,FUR-FU-10001546,FF9,Dana SwingArm Lamps,8.544,2,-7.476
US-2015-157917,C00000394,2023-03-01,2020-02-25,First Class,Home Office,FUR-CH-10004218,FC5,Global Fabric Managers Ch,403.92,5,25.245
US-2015-159107,C00000478,2021-05-22,2020-02-25,Standard Class,Consumer,OFF-AR-10003158,OA2,Fluorescent Highlighters ,12.736,4,2.2288
US-2015-153802,C00000962,2021-11-29,2020-02-26,Standard Class,Consumer,OFF-PA-10000806,OP4,ero 1934,111.96,2,54.8604
US-2015-154582,C00000110,2020-08-01,2020-02-26,Same Day,Consumer,OFF-BI-10004593,OB7,Ibico Laser Imprintable B,209.6,5,68.12
US-2015-155318,C00000231,2021-12-10,2020-02-26,Standard Class,Consumer,OFF-BI-10001890,OB7,Avery Poly Binder Pockets,7.16,2,3.4368
US-2015-155762,C00000841,2021-04-15,2020-02-26,Standard Class,Consumer,FUR-FU-10002088,FF9,NuDell Float Frame 11  14,35.92,4,15.0864
US-2015-155793,C00000973,2021-02-08,2020-02-26,Second Class,Consumer,FUR-BO-10004709,FB10,Bush Westfield Collection,344.981,7,28.4102
US-2015-156113,C00000061,2022-12-27,2020-02-26,Standard Class,Corporate,TEC-MA-10004002,TM17,Zebra G420t Direct Therma,265.475,1,-111.4995
US-2015-156409,C00000973,2021-04-16,2020-02-26,Standard Class,Consumer,OFF-AR-10001954,OA2,Newell 331,14.67,3,3.9609
US-2015-158142,C00000443,2021-05-13,2020-02-26,Standard Class,Corporate,TEC-AC-10000580,TA13,Logitech G13 Programmable,255.968,4,-28.7964
US-2015-159549,C00000989,2021-08-11,2020-02-26,Same Day,Corporate,FUR-FU-10002501,FF9,NuDell Eecutive Frame,63.2,5,23.384
US-2015-159922,C00001002,2022-07-25,2020-02-26,Same Day,Home Office,OFF-BI-10002194,OB7,Cardinal HoldIt CD Pocket,6.384,1,2.1546
US-2015-152865,C00000061,2021-10-03,2020-02-27,Standard Class,Consumer,OFF-BI-10003274,OB7,Avery Durable Slant Ring ,2.388,2,-1.8308
US-2015-154946,C00000565,2023-01-31,2020-02-27,Standard Class,Corporate,OFF-ST-10003442,OS3,Eldon Portable Mobile Man,45.248,2,3.9592
US-2015-156364,C00000688,2021-06-02,2020-02-27,Standard Class,Consumer,OFF-BI-10001098,OB7,Acco DRing Binder wDublLo,51.312,3,18.6006
US-2015-157245,C00000898,2022-06-03,2020-02-27,Same Day,Corporate,OFF-AP-10002457,OA12,Eureka The Boss Plus 12Am,167.44,2,14.651
US-2015-159684,C00000247,2023-03-10,2020-02-27,Standard Class,Corporate,FUR-FU-10003194,FF9,Eldon Epressions Desk Acc,30.88,4,3.86
US-2015-159969,C00000645,2020-06-22,2020-02-27,Standard Class,Corporate,OFF-BI-10003305,OB7,Avery Hanging File Binder,16.146,9,-12.9168
