date_received,issue_category,channel,company_response,timely_response,consumer_disputed,complaint_id,order_id
07/13/2021,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR2225814,US-2015-155495
07/16/2021,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,FALSE,CR1142808,US-2015-158389
07/17/2021,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,FALSE,CR1910227,US-2015-160059
07/17/2021,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,TRUE,CR2123785,US-2015-159894
07/20/2021,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR1986130,US-2015-156871
07/23/2021,Uninterested Service Rep,Phone Support,Closed with non-monetary relief,TRUE,FALSE,CR2398334,US-2015-153752
07/23/2021,Uninterested Service Rep,Branch,Closed with explanation,TRUE,FALSE,CR1485802,US-2015-159624
07/26/2021,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,FALSE,CR1565229,US-2015-156628
07/27/2021,No First Call Resolution,Mobile App,Closed with monetary relief,TRUE,FALSE,CR0327025,US-2015-151212
07/31/2021,No First Call Resolution,Mobile App,Closed with monetary relief,TRUE,FALSE,CR0746087,US-2015-159289
08/01/2021,New Product or Feature Request,Email,Closed with explanation,TRUE,TRUE,CR0795200,US-2015-151400
08/01/2021,Lack of Follow Up,Email,Closed with explanation,TRUE,FALSE,CR1043298,US-2015-153820
08/04/2021,Long wait on hold,Branch,Closed with explanation,TRUE,FALSE,CR0314152,US-2015-154135
08/06/2021,Lack of Follow Up,Email,Closed with explanation,TRUE,TRUE,CR0361734,US-2015-154939
08/08/2021,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR1750873,US-2015-154198
08/08/2021,Long wait on hold,Mobile App,Closed with explanation,TRUE,FALSE,CR2336216,US-2015-158572
08/12/2021,Lack of Follow Up,Email,Closed with explanation,TRUE,FALSE,CR1941865,US-2015-152490
08/16/2021,Uninterested Service Rep,Phone Support,Closed with monetary relief,TRUE,FALSE,CR2399597,US-2015-152490
08/21/2021,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR2250123,US-2015-151070
08/24/2021,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,FALSE,CR2058582,US-2015-157940
09/02/2021,New Product or Feature Request,Branch,Closed with explanation,TRUE,FALSE,CR1894861,US-2015-152897
09/02/2021,Making Customers Repeat Their Problem,Phone Support,Closed,TRUE,FALSE,CR2277705,US-2015-157226
09/07/2021,Long wait on hold,Mobile App,Closed with explanation,TRUE,TRUE,CR1874694,US-2015-159203
09/07/2021,Poor Product or Service,Mobile App,Closed with explanation,TRUE,TRUE,CR1590106,US-2015-151941
09/09/2021,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,TRUE,CR0603229,US-2015-160087
09/10/2021,Long wait on hold,Email,Closed with explanation,TRUE,TRUE,CR1786858,US-2015-156410
09/11/2021,No First Call Resolution,Branch,Closed with explanation,TRUE,FALSE,CR1875796,US-2015-157611
09/12/2021,New Product or Feature Request,Branch,Closed with monetary relief,TRUE,FALSE,CR2192368,US-2015-156186
09/13/2021,Poor Product or Service,Mobile App,Closed with explanation,TRUE,FALSE,CR1323862,US-2015-151941
09/22/2021,Making Customers Repeat Their Problem,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1495257,US-2015-151376
09/22/2021,Unavailable or Out of Stock Product,Branch,Closed with explanation,TRUE,FALSE,CR1470323,US-2015-160554
10/02/2021,Poor Product or Service,Email,Closed with monetary relief,TRUE,FALSE,CR1878237,US-2015-158068
10/06/2021,Uninterested Service Rep,Branch,Closed with explanation,TRUE,FALSE,CR1414538,US-2015-157604
10/07/2021,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,FALSE,CR1390944,US-2015-152460
10/11/2021,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR1385114,US-2015-160538
10/13/2021,Uninterested Service Rep,Email,Closed with non-monetary relief,TRUE,FALSE,CR1712230,US-2015-156018
10/16/2021,No First Call Resolution,Phone Support,Closed with explanation,TRUE,TRUE,CR1433236,US-2015-156811
10/18/2021,No First Call Resolution,Email,Closed with explanation,TRUE,FALSE,CR1766940,US-2015-156095
10/20/2021,Uninterested Service Rep,Phone Support,Closed with monetary relief,TRUE,FALSE,CR1913916,US-2015-151475
10/20/2021,Uninterested Service Rep,Branch,Closed with explanation,TRUE,FALSE,CR1937602,US-2015-160478
10/25/2021,Making Customers Repeat Their Problem,Email,Closed with explanation,TRUE,FALSE,CR1612774,US-2015-154118
10/28/2021,Long wait on hold,Email,Closed with monetary relief,TRUE,FALSE,CR1670934,US-2015-160571
10/28/2021,Poor Product or Service,Branch,Closed with explanation,TRUE,FALSE,CR2109011,US-2015-154660
10/30/2021,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,FALSE,CR0942501,US-2015-154983
11/01/2021,Lack of Follow Up,Email,Closed with explanation,TRUE,TRUE,CR1802785,US-2015-152264
11/01/2021,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR0338719,US-2015-156534
11/02/2021,Lack of Follow Up,Email,Closed with explanation,TRUE,FALSE,CR1875991,US-2015-156498
11/03/2021,New Product or Feature Request,Mobile App,Closed with explanation,TRUE,FALSE,CR2024387,US-2015-160446
11/05/2021,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR1403361,US-2015-156422
11/12/2021,Long wait on hold,Email,Closed with explanation,TRUE,FALSE,CR2090579,US-2015-157183
11/14/2021,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,FALSE,CR1608859,US-2015-153285
11/18/2021,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR1490998,US-2015-154992
11/19/2021,Poor Product or Service,Branch,Closed with explanation,TRUE,FALSE,CR0865818,US-2015-154611
11/19/2021,Poor Product or Service,Phone Support,Closed with explanation,TRUE,FALSE,CR1484603,US-2015-158431
11/20/2021,Long wait on hold,Email,Closed with explanation,TRUE,TRUE,CR0922473,US-2015-151337
11/27/2021,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,FALSE,CR1512902,US-2015-154117
11/28/2021,Making Customers Repeat Their Problem,Email,Closed with explanation,TRUE,FALSE,CR2001165,US-2015-153838
12/02/2021,Making Customers Repeat Their Problem,Phone Support,Closed with explanation,TRUE,FALSE,CR1494677,US-2015-156758
12/03/2021,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,TRUE,CR1567700,US-2015-153718
12/04/2021,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR2055729,US-2015-150948
12/05/2021,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR1509215,US-2015-158392
12/06/2021,Poor Product or Service,Email,Closed with monetary relief,TRUE,FALSE,CR2222679,US-2015-153073
12/06/2021,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,FALSE,CR1335855,US-2015-153012
12/06/2021,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,TRUE,CR1676436,US-2015-160103
12/07/2021,Unavailable or Out of Stock Product,Branch,Closed with explanation,TRUE,FALSE,CR1761571,US-2015-158392
12/08/2021,Poor Product or Service,Email,Closed with monetary relief,TRUE,FALSE,CR0418479,US-2015-160564
12/08/2021,No First Call Resolution,Branch,Closed with explanation,TRUE,FALSE,CR1870285,US-2015-155945
12/09/2021,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR2029764,US-2015-152591
12/11/2021,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,FALSE,CR2327253,US-2015-157447
12/13/2021,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,TRUE,CR0718616,US-2015-154292
12/17/2021,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR2218454,US-2015-153553
12/19/2021,Lack of Follow Up,Email,Closed with monetary relief,TRUE,FALSE,CR2230146,US-2015-155365
12/23/2021,Poor Product or Service,Branch,Closed with explanation,TRUE,TRUE,CR1725606,US-2015-156603
12/23/2021,Poor Product or Service,Branch,Closed with explanation,TRUE,TRUE,CR1823106,US-2015-153833
12/27/2021,New Product or Feature Request,Email,Closed with monetary relief,TRUE,FALSE,CR2123924,US-2015-151603
12/31/2021,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR1873543,US-2015-156073
01/01/2022,Unavailable or Out of Stock Product,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1693185,US-2015-151041
01/04/2022,Long wait on hold,Mobile App,Closed with non-monetary relief,TRUE,TRUE,CR1550303,US-2015-152833
01/07/2022,No First Call Resolution,Email,Closed with explanation,TRUE,FALSE,CR0981611,US-2015-160105
01/08/2022,New Product or Feature Request,Phone Support,Closed with relief,TRUE,FALSE,CR2406895,US-2015-156615
01/13/2022,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,TRUE,CR1884968,US-2015-152241
01/15/2022,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,TRUE,CR1621364,US-2015-160584
01/16/2022,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,FALSE,CR0949403,US-2015-156148
01/17/2022,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,TRUE,CR0121560,US-2015-158175
01/17/2022,New Product or Feature Request,Mobile App,Closed with explanation,TRUE,FALSE,CR0991303,US-2015-160584
01/19/2022,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,TRUE,CR1909608,US-2015-152821
01/19/2022,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,TRUE,CR1752931,US-2015-156319
01/29/2022,Poor Product or Service,Email,Closed with explanation,TRUE,TRUE,CR1577468,US-2015-151636
01/30/2022,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR1537464,US-2015-154123
02/05/2022,Unavailable or Out of Stock Product,Mobile App,Closed with monetary relief,TRUE,FALSE,CR0503464,US-2015-157108
02/08/2022,Poor Product or Service,Branch,Closed with explanation,TRUE,FALSE,CR2079025,US-2015-159683
02/09/2022,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,TRUE,CR0561186,US-2015-152543
02/11/2022,Long wait on hold,Email,Closed with explanation,TRUE,FALSE,CR1324289,US-2015-152435
02/19/2022,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR2394945,US-2015-158237
02/20/2022,Making Customers Repeat Their Problem,Branch,Closed with non-monetary relief,TRUE,FALSE,CR1419608,US-2015-154458
02/23/2022,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,FALSE,CR0887544,US-2015-150714
02/23/2022,New Product or Feature Request,Email,Closed with explanation,TRUE,FALSE,CR2220251,US-2015-158237
02/25/2022,Making Customers Repeat Their Problem,Mobile App,Closed with monetary relief,TRUE,FALSE,CR0739756,US-2015-155392
02/26/2022,Making Customers Repeat Their Problem,Phone Support,Closed with monetary relief,TRUE,FALSE,CR1645849,US-2015-152739
02/28/2022,Poor Product or Service,Email,Closed with monetary relief,TRUE,FALSE,CR1750681,US-2015-159423
03/04/2022,Uninterested Service Rep,Mobile App,Closed without relief,TRUE,TRUE,CR0013527,US-2015-155703
03/06/2022,Long wait on hold,Mobile App,Closed with non-monetary relief,TRUE,FALSE,CR1455861,US-2015-158293
03/07/2022,Unavailable or Out of Stock Product,Branch,Closed with explanation,TRUE,FALSE,CR2068994,US-2015-151769
03/13/2022,Unavailable or Out of Stock Product,Phone Support,Closed with monetary relief,TRUE,FALSE,CR1052629,US-2015-151242
03/14/2022,Uninterested Service Rep,Branch,Closed with explanation,TRUE,FALSE,CR1631076,US-2015-154986
03/17/2022,New Product or Feature Request,Email,Closed with explanation,TRUE,FALSE,CR1359157,US-2015-155764
03/19/2022,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR0209127,US-2015-158855
03/23/2022,Poor Product or Service,Phone Support,Closed with explanation,TRUE,FALSE,CR1580111,US-2015-158464
03/25/2022,Poor Product or Service,Mobile App,Closed with explanation,TRUE,TRUE,CR0108967,US-2015-154753
03/28/2022,Making Customers Repeat Their Problem,Phone Support,Closed with explanation,TRUE,FALSE,CR2405000,US-2015-157515
03/29/2022,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,FALSE,CR0682046,US-2015-150637
03/31/2022,New Product or Feature Request,Mobile App,Closed with relief,TRUE,FALSE,CR0035411,US-2015-156142
03/31/2022,Lack of Follow Up,Email,Closed with explanation,TRUE,FALSE,CR1720348,US-2015-155902
04/01/2022,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,TRUE,CR0434587,US-2015-157465
04/04/2022,Long wait on hold,Mobile App,Closed with explanation,TRUE,FALSE,CR1419754,US-2015-157635
04/04/2022,New Product or Feature Request,Email,Closed with explanation,TRUE,FALSE,CR1357213,US-2015-153389
04/08/2022,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,FALSE,CR1784697,US-2015-157109
04/08/2022,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR2272079,US-2015-160558
04/09/2022,Lack of Follow Up,Phone Support,Closed with explanation,TRUE,TRUE,CR0214774,US-2015-151074
04/20/2022,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR1769933,US-2015-151557
04/25/2022,New Product or Feature Request,Email,Closed with monetary relief,TRUE,FALSE,CR2140531,US-2015-151321
04/28/2022,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,TRUE,CR2146555,US-2015-153176
04/30/2022,Uninterested Service Rep,Phone Support,Closed with monetary relief,TRUE,FALSE,CR2130710,US-2015-157774
04/30/2022,No First Call Resolution,Branch,Closed with explanation,TRUE,FALSE,CR1788844,US-2015-158884
05/01/2022,Poor Product or Service,Mobile App,Closed with monetary relief,TRUE,TRUE,CR0547152,US-2015-159873
05/05/2022,Making Customers Repeat Their Problem,Phone Support,Closed with monetary relief,TRUE,FALSE,CR1708290,US-2015-155652
05/12/2022,Uninterested Service Rep,Branch,In-Progress,FALSE,FALSE,CR1389361,US-2015-153914
05/13/2022,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR1968121,US-2015-152822
05/19/2022,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR1900945,US-2015-151274
05/19/2022,New Product or Feature Request,Email,Closed with explanation,TRUE,FALSE,CR0842671,US-2015-159602
05/20/2022,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,FALSE,CR2149853,US-2015-154768
05/22/2022,Uninterested Service Rep,Branch,Closed with explanation,TRUE,FALSE,CR1458455,US-2015-159357
05/24/2022,Unavailable or Out of Stock Product,Branch,Closed with explanation,TRUE,TRUE,CR1557863,US-2015-155172
05/26/2022,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,FALSE,CR2335191,US-2015-157252
05/27/2022,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,TRUE,CR1791074,US-2015-157368
05/28/2022,Lack of Follow Up,Branch,Closed with monetary relief,TRUE,FALSE,CR2212245,US-2015-158021
06/01/2022,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR2311310,US-2015-160363
06/02/2022,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,FALSE,CR1384077,US-2015-158116
06/02/2022,Lack of Follow Up,Branch,Closed with explanation,TRUE,FALSE,CR0824833,US-2015-159616
06/03/2022,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,FALSE,CR2368953,US-2015-152819
06/06/2022,Unavailable or Out of Stock Product,Phone Support,Closed,TRUE,FALSE,CR1547100,US-2015-159474
06/09/2022,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR0371074,US-2015-153225
06/12/2022,Poor Product or Service,Branch,Closed with explanation,TRUE,FALSE,CR0245763,US-2015-151900
06/16/2022,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR1722662,US-2015-151998
06/19/2022,Lack of Follow Up,Branch,Closed with monetary relief,TRUE,FALSE,CR2042383,US-2015-158552
06/21/2022,Poor Product or Service,Mobile App,Closed with explanation,TRUE,TRUE,CR1936930,US-2015-156169
06/24/2022,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,FALSE,CR2125933,US-2015-151118
06/25/2022,No First Call Resolution,Branch,Closed with explanation,TRUE,FALSE,CR2401648,US-2015-159620
07/09/2022,Long wait on hold,Branch,Closed with explanation,TRUE,FALSE,CR1343295,US-2015-153902
07/10/2022,Unavailable or Out of Stock Product,Phone Support,Closed with monetary relief,TRUE,FALSE,CR2132541,US-2015-159729
07/11/2022,Poor Product or Service,Phone Support,Closed with explanation,TRUE,FALSE,CR1313087,US-2015-155206
07/16/2022,New Product or Feature Request,Mobile App,Closed with explanation,TRUE,TRUE,CR2254957,US-2015-154547
07/17/2022,Lack of Follow Up,Branch,Closed without relief,TRUE,FALSE,CR0013328,US-2015-157805
07/17/2022,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR0524922,US-2015-158648
07/24/2022,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,FALSE,CR0559272,US-2015-152044
07/26/2022,Making Customers Repeat Their Problem,Branch,Closed with monetary relief,TRUE,FALSE,CR0947307,US-2015-159589
07/27/2022,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR2319723,US-2015-155685
08/02/2022,Lack of Follow Up,Email,Closed with relief,TRUE,FALSE,CR0030070,US-2015-157349
08/03/2022,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR1850371,US-2015-160361
08/06/2022,Long wait on hold,Branch,Closed with explanation,TRUE,FALSE,CR1481105,US-2015-156754
08/09/2022,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR2295998,US-2015-153911
08/12/2022,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR2319809,US-2015-156505
08/15/2022,No First Call Resolution,Phone Support,In-Progress,FALSE,TRUE,CR1653725,US-2015-153879
08/15/2022,Uninterested Service Rep,Phone Support,Closed without relief,TRUE,FALSE,CR0003732,US-2015-153734
08/16/2022,No First Call Resolution,Branch,Closed with relief,TRUE,FALSE,CR0030939,US-2015-159855
08/21/2022,Making Customers Repeat Their Problem,Phone Support,Closed with non-monetary relief,TRUE,FALSE,CR1751734,US-2015-160001
08/23/2022,Lack of Follow Up,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1744554,US-2015-155611
08/23/2022,Uninterested Service Rep,Email,Closed with explanation,TRUE,FALSE,CR1693184,US-2015-156159
08/28/2022,Poor Product or Service,Mobile App,Closed with monetary relief,TRUE,TRUE,CR1592064,US-2015-152058
08/28/2022,Lack of Follow Up,Phone Support,Closed,TRUE,TRUE,CR1621318,US-2015-152850
09/02/2022,No First Call Resolution,Mobile App,Closed with explanation,TRUE,TRUE,CR1305593,US-2015-152096
09/02/2022,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR0257240,US-2015-160190
09/07/2022,New Product or Feature Request,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1854125,US-2015-155646
09/12/2022,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR1905472,US-2015-155362
09/17/2022,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,FALSE,CR0182259,US-2015-160432
09/20/2022,Long wait on hold,Mobile App,Closed with monetary relief,TRUE,TRUE,CR0447457,US-2015-153263
09/26/2022,Long wait on hold,Phone Support,Closed with explanation,TRUE,FALSE,CR2208613,US-2015-152996
09/27/2022,No First Call Resolution,Phone Support,Closed with non-monetary relief,TRUE,FALSE,CR1334090,US-2015-160253
09/29/2022,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,TRUE,CR1059300,US-2015-160207
10/07/2022,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR1751316,US-2015-159233
10/10/2022,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,FALSE,CR1819921,US-2015-156752
10/11/2022,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,TRUE,CR0871335,US-2015-159656
10/13/2022,Making Customers Repeat Their Problem,Email,Closed with explanation,TRUE,TRUE,CR1182664,US-2015-158310
10/15/2022,Long wait on hold,Branch,Closed with explanation,TRUE,TRUE,CR0499187,US-2015-156715
10/16/2022,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR1940659,US-2015-154672
10/16/2022,Lack of Follow Up,Mobile App,Closed with explanation,TRUE,FALSE,CR2061433,US-2015-160490
10/19/2022,Long wait on hold,Email,Closed with explanation,TRUE,FALSE,CR1831653,US-2015-151845
10/25/2022,Uninterested Service Rep,Phone Support,Closed with explanation,TRUE,FALSE,CR1932270,US-2015-158258
10/25/2022,Making Customers Repeat Their Problem,Phone Support,Closed with explanation,TRUE,FALSE,CR1875589,US-2015-152208
10/31/2022,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR1924106,US-2015-156551
10/31/2022,Long wait on hold,Mobile App,Closed with explanation,TRUE,FALSE,CR2131061,US-2015-151325
11/01/2022,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR2111636,US-2015-151509
11/01/2022,New Product or Feature Request,Phone Support,Closed with explanation,TRUE,FALSE,CR1941546,US-2015-155151
11/04/2022,Uninterested Service Rep,Phone Support,Closed with monetary relief,TRUE,TRUE,CR2053856,US-2015-157851
11/05/2022,Lack of Follow Up,Phone Support,Closed,TRUE,FALSE,CR1481909,US-2015-151504
11/06/2022,Long wait on hold,Mobile App,In-Progress,FALSE,FALSE,CR2239685,US-2015-158762
11/08/2022,No First Call Resolution,Mobile App,Closed with non-monetary relief,TRUE,FALSE,CR0201107,US-2015-159675
11/09/2022,Unavailable or Out of Stock Product,Branch,Closed with explanation,TRUE,FALSE,CR2059861,US-2015-151388
11/11/2022,Lack of Follow Up,Email,Closed with monetary relief,TRUE,FALSE,CR2326406,US-2015-157431
11/12/2022,New Product or Feature Request,Branch,Closed with explanation,TRUE,FALSE,CR1544742,US-2015-155077
11/13/2022,Long wait on hold,Mobile App,Closed with explanation,TRUE,TRUE,CR1497477,US-2015-158489
11/13/2022,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,TRUE,CR1938865,US-2015-152271
11/13/2022,Making Customers Repeat Their Problem,Branch,Closed with explanation,TRUE,FALSE,CR1633043,US-2015-154227
11/15/2022,New Product or Feature Request,Mobile App,Closed with monetary relief,TRUE,FALSE,CR0437926,US-2015-151620
11/15/2022,Making Customers Repeat Their Problem,Email,Closed with explanation,TRUE,FALSE,CR1414194,US-2015-159658
11/22/2022,Long wait on hold,Branch,Closed with explanation,TRUE,FALSE,CR1275516,US-2015-152949
11/22/2022,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR1451644,US-2015-156455
11/22/2022,Making Customers Repeat Their Problem,Email,Closed with explanation,TRUE,FALSE,CR2124324,US-2015-157958
11/23/2022,New Product or Feature Request,Email,Closed with non-monetary relief,TRUE,FALSE,CR1554501,US-2015-152949
11/24/2022,Lack of Follow Up,Branch,Closed with explanation,TRUE,FALSE,CR0090075,US-2015-151402
11/24/2022,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,TRUE,CR0804364,US-2015-157844
11/27/2022,Unavailable or Out of Stock Product,Phone Support,Closed with relief,TRUE,FALSE,CR2407613,US-2015-160585
11/27/2022,Lack of Follow Up,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1741597,US-2015-154225
11/27/2022,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR0294434,US-2015-159220
12/02/2022,Poor Product or Service,Email,Closed with monetary relief,TRUE,FALSE,CR1193863,US-2015-160249
12/02/2022,Lack of Follow Up,Email,Closed with explanation,TRUE,FALSE,CR1856319,US-2015-160338
12/02/2022,Long wait on hold,Phone Support,Closed with explanation,TRUE,FALSE,CR2398557,US-2015-151293
12/08/2022,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR1249514,US-2015-159806
12/14/2022,Lack of Follow Up,Branch,Closed with explanation,TRUE,FALSE,CR2075840,US-2015-156805
12/16/2022,Poor Product or Service,Mobile App,Closed with explanation,TRUE,FALSE,CR1572142,US-2015-155631
12/18/2022,New Product or Feature Request,Mobile App,Closed with explanation,TRUE,FALSE,CR2078889,US-2015-156062
12/20/2022,New Product or Feature Request,Mobile App,Closed with explanation,TRUE,FALSE,CR1809285,US-2015-152714
12/20/2022,New Product or Feature Request,Email,Closed with explanation,TRUE,TRUE,CR2100334,US-2015-152714
12/20/2022,Long wait on hold,Email,Closed with explanation,TRUE,FALSE,CR1381322,US-2015-159848
12/22/2022,No First Call Resolution,Branch,Closed with explanation,TRUE,FALSE,CR0659192,US-2015-159524
12/30/2022,Uninterested Service Rep,Phone Support,Closed with non-monetary relief,TRUE,FALSE,CR1917514,US-2015-157642
01/02/2023,Long wait on hold,Email,Closed with explanation,TRUE,FALSE,CR1750285,US-2015-155510
01/03/2023,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR0440277,US-2015-156075
01/04/2023,Lack of Follow Up,Email,Closed with monetary relief,TRUE,FALSE,CR2344048,US-2015-159622
01/06/2023,Uninterested Service Rep,Mobile App,Closed with explanation,TRUE,FALSE,CR0197192,US-2015-158964
01/08/2023,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR1590438,US-2015-153529
01/09/2023,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR1422293,US-2015-154157
01/10/2023,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR1609334,US-2015-153049
01/11/2023,Poor Product or Service,Branch,Closed with explanation,TRUE,FALSE,CR2275295,US-2015-153049
01/14/2023,Unavailable or Out of Stock Product,Phone Support,Closed with explanation,TRUE,TRUE,CR1571098,US-2015-151951
01/15/2023,No First Call Resolution,Phone Support,Closed with non-monetary relief,TRUE,FALSE,CR1496382,US-2015-152416
01/17/2023,Unavailable or Out of Stock Product,Email,Closed with explanation,TRUE,FALSE,CR2406312,US-2015-155446
01/18/2023,Unavailable or Out of Stock Product,Branch,Closed with explanation,TRUE,FALSE,CR2189595,US-2015-156346
01/20/2023,No First Call Resolution,Email,Closed with explanation,TRUE,FALSE,CR0369207,US-2015-155872
01/21/2023,Long wait on hold,Branch,Closed with explanation,TRUE,TRUE,CR2241293,US-2015-155577
01/25/2023,Uninterested Service Rep,Mobile App,Closed with monetary relief,TRUE,FALSE,CR1739146,US-2015-154913
01/26/2023,Unavailable or Out of Stock Product,Mobile App,Closed with explanation,TRUE,FALSE,CR1484197,US-2015-153836
02/02/2023,Long wait on hold,Email,Closed with explanation,TRUE,FALSE,CR1898039,US-2015-154306
02/03/2023,Poor Product or Service,Email,Closed with explanation,TRUE,FALSE,CR2015196,US-2015-152123
02/07/2023,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR1565363,US-2015-157976
02/09/2023,Making Customers Repeat Their Problem,Mobile App,Closed with explanation,TRUE,FALSE,CR1550838,US-2015-152412
02/09/2023,No First Call Resolution,Mobile App,Closed with explanation,TRUE,FALSE,CR1042825,US-2015-156881
02/16/2023,No First Call Resolution,Phone Support,Closed with explanation,TRUE,FALSE,CR2173059,US-2015-153081
02/18/2023,Poor Product or Service,Branch,Closed with explanation,TRUE,FALSE,CR0587861,US-2015-156394
02/20/2023,Long wait on hold,Email,Closed with explanation,TRUE,FALSE,CR1471978,US-2015-155068
02/21/2023,Lack of Follow Up,Phone Support,In-Progress,FALSE,FALSE,CR1509134,US-2015-157493
02/23/2023,Long wait on hold,Branch,Closed with explanation,TRUE,TRUE,CR1440090,US-2015-153846
