WellID,Field,Operator,Depth_m,GammaRay_API,Resistivity_ohm_m,Density_gcc,NeutronPorosity_frac,Sonic_usft
WELL-002,SARB,ADNOC Onshore,1650.5,65.52023752081077,14.498568313074731,2.4000689521416834,0.25741073416807264,73.39541983544117
WELL-005,Bu Hasa,ADNOC Offshore,1410.5,46.144778633846556,8.942194458657962,2.1943675185782583,0.2579926025916835,73.73038132176603
WELL-001,Upper Zakum,ADNOC Offshore,1632.0,59.236329067191754,14.96011876565962,2.270207603978435,0.30313982287178154,67.08160440206447
WELL-001,Upper Zakum,ADNOC Offshore,1483.5,58.86274926935273,18.00081224574829,2.1809306054359436,0.21673884521831396,88.11970916565224
WELL-005,Bu Hasa,ADNOC Offshore,1149.5,57.63016526423276,6.872262261562861,2.3140902621953483,0.27068676155649746,86.58732871111773
WELL-001,Upper Zakum,ADNOC Offshore,1427.0,93.88356999466241,18.721753913186717,2.239766809826125,0.2969488538827171,85.22591594929278
WELL-003,SARB,ADNOC Onshore,1521.0,69.246945215727,49.622870973690056,2.4791032877192016,0.2816973565234495,64.41589641747247
WELL-002,SARB,ADNOC Onshore,1550.5,114.94418410407705,15.777277637104792,2.446550169691088,0.24199284268175544,94.43495832140073
WELL-004,Bab,ADNOC Onshore,1695.0,77.67824851250272,11.716422913032895,2.369052257595956,0.19306700671985075,75.25657242645626
WELL-001,Upper Zakum,ADNOC Offshore,1593.0,88.24185626788869,35.56718548662585,2.4490347584529255,0.17769115072892977,86.41178488517167
WELL-005,Bu Hasa,ADNOC Offshore,1147.0,71.34233994430738,14.682343716069255,2.4344961260751163,0.15080763949955311,82.72195410043771
WELL-005,Bu Hasa,ADNOC Offshore,1418.0,81.82068222419461,18.516242292255633,2.361254783505469,0.346802748829365,72.76652307464181
WELL-003,SARB,ADNOC Onshore,1081.5,54.9193380432814,25.416645607714905,2.397280789066466,0.28359378735594476,71.33813182233014
WELL-001,Upper Zakum,ADNOC Offshore,1077.5,37.9285692682631,14.017586397678695,2.3269017026679446,0.202111415003625,91.26666988866859
WELL-001,Upper Zakum,ADNOC Offshore,1260.5,92.54296369325445,11.994911128450527,2.261411292523593,0.2603115232176903,87.9260593240805
WELL-006,Lower Zakum,ADNOC Offshore,1316.5,55.9150088304025,18.120777316336742,2.2235436142641443,0.1782589490165745,77.75235861954313
WELL-006,Lower Zakum,ADNOC Offshore,1408.0,40.637437591080506,8.135579340931322,2.448924332878428,0.2935672250386442,74.91081319089693
WELL-003,SARB,ADNOC Onshore,1477.5,56.988329204188396,9.966442889556863,2.271172884761066,0.2309945970531903,76.1147148151598
WELL-003,SARB,ADNOC Onshore,1328.0,79.24224310233038,5.592118205306557,2.4044968799740407,0.1919377728827186,92.4228841690506
WELL-006,Lower Zakum,ADNOC Offshore,1538.5,73.43658862333677,10.887408151263502,2.418478109049297,0.19663848415751212,91.10912356457624
WELL-004,Bab,ADNOC Onshore,1095.5,103.40777802773155,15.986375393425629,2.254942821943397,0.2187880952479131,74.03952385954466
WELL-006,Lower Zakum,ADNOC Offshore,1029.0,64.0435366617346,38.66533954043098,2.3781785842848566,0.20936015685873938,87.33590055162182
WELL-003,SARB,ADNOC Onshore,1241.5,75.75996102752192,30.5711588474543,2.2573896586018964,0.2601517636997269,65.0013214589069
WELL-001,Upper Zakum,ADNOC Offshore,1487.0,84.87800726991375,32.12657168654357,2.3768884492561995,0.3247487712110045,82.00895955089456
WELL-006,Lower Zakum,ADNOC Offshore,1008.0,106.24512969859731,11.395453478756433,2.1536602834517957,0.30097698620835556,69.48575439899555
WELL-002,SARB,ADNOC Onshore,1594.5,42.00711869362578,9.23411577636501,2.3996987079014636,0.24290874586030556,72.41474116437482
WELL-004,Bab,ADNOC Onshore,1016.0,83.87220419045646,13.235280423777251,2.242524833160119,0.25391692981876185,68.28891307961685
WELL-003,SARB,ADNOC Onshore,1286.5,74.21199942834997,8.636689160961307,2.314667815194989,0.14375386609179802,76.09955852321339
WELL-003,SARB,ADNOC Onshore,1466.5,76.88009135191876,20.35791831626264,2.3906036786650566,0.18321785330286905,69.12202352241253
WELL-006,Lower Zakum,ADNOC Offshore,1225.0,68.3248253536376,16.94054764472832,2.4552387055941347,0.22774100307349127,96.38743469134907
WELL-003,SARB,ADNOC Onshore,1277.5,68.03215874417472,21.118263251488344,2.2412781422063137,0.2907513503825482,90.74542462479143
WELL-006,Lower Zakum,ADNOC Offshore,1366.0,80.61860591464563,7.964108117227528,2.2890140504056156,0.21368527699834006,70.98868673898875
WELL-005,Bu Hasa,ADNOC Offshore,1305.5,38.03656491899406,43.590744332485386,2.2835754744680687,0.22363738088323407,66.22342346268286
WELL-005,Bu Hasa,ADNOC Offshore,1274.5,67.45899183307219,10.10135173290006,2.2967482792605667,0.21637291410999962,97.15926450534668
WELL-003,SARB,ADNOC Onshore,1432.5,81.94317477997454,57.749287138396966,2.366293982259064,0.25862383986309284,101.19012405527499
WELL-003,SARB,ADNOC Onshore,1265.0,96.44072837781451,14.663978097693732,2.246859061771625,0.2336800965738942,66.30295293419553
WELL-001,Upper Zakum,ADNOC Offshore,1250.5,86.56442799116573,22.684340649012857,2.5060209363069594,0.28811196661611393,74.2689564823742
WELL-006,Lower Zakum,ADNOC Offshore,1586.5,81.1777347632035,29.06463652679561,2.200537640667167,0.17012537062436517,81.39040176209325
WELL-006,Lower Zakum,ADNOC Offshore,1672.5,40.71945023058651,8.596733660726446,2.389694936390742,0.26345123382034624,72.99988693897059
WELL-005,Bu Hasa,ADNOC Offshore,1549.0,74.80373025585023,32.66510382605744,2.3047373772205675,0.24002985498754859,106.71523473194712
WELL-002,SARB,ADNOC Onshore,1374.5,87.14207817656646,14.219035970012392,2.310446663284227,0.272201305319704,71.78373804884033
WELL-001,Upper Zakum,ADNOC Offshore,1677.0,86.41815968939777,36.959102949411175,2.407079362677488,0.2643256784926798,80.05021346364407
WELL-002,SARB,ADNOC Onshore,1391.0,57.21676571366543,16.622872803420808,2.2636374487358792,0.23472432823994457,72.97148821416667
WELL-006,Lower Zakum,ADNOC Offshore,1591.0,84.84701134873524,22.81842605083352,2.5011149638936256,0.2830175624279205,79.67368100780203
WELL-002,SARB,ADNOC Onshore,1355.5,86.4356263253382,25.016544257048608,2.3153971758019734,0.16609103954024307,72.31149785170992
WELL-002,SARB,ADNOC Onshore,1416.5,88.97428362495982,25.778424474593272,2.1559857930343407,0.23629035046305008,86.33269658627658
WELL-005,Bu Hasa,ADNOC Offshore,1170.5,64.5828152031633,14.388792452505095,2.463019720695236,0.324290722272427,90.41209423744994
WELL-004,Bab,ADNOC Onshore,1547.0,106.1721942060016,9.921857730724515,2.284254418621421,0.2804451007207965,87.31931761835108
WELL-002,SARB,ADNOC Onshore,1144.0,62.868190560860945,24.10959787847868,2.430238047184365,0.20923507201672398,72.00436182875916
WELL-003,SARB,ADNOC Onshore,1415.0,89.79405093237524,20.139906747131153,2.4236805623460267,0.31497646393292933,83.25449927297787
WELL-004,Bab,ADNOC Onshore,1588.5,72.9875096326752,36.00038830319421,2.4668732674105502,0.3254102419897741,86.67415400919892
WELL-002,SARB,ADNOC Onshore,1324.5,64.51066565905163,16.082443391311173,2.5661958966334915,0.17499297765743888,73.71374649119474
WELL-005,Bu Hasa,ADNOC Offshore,1286.5,97.23993906594146,11.321279529818089,2.4615316301858656,0.2903100421170424,78.9107594359122
WELL-005,Bu Hasa,ADNOC Offshore,1403.5,85.9947256111016,12.76178144522806,2.422107009993858,0.29854610924370534,84.8816326826325
WELL-002,SARB,ADNOC Onshore,1500.0,36.10635841620627,15.395234027430945,2.488656077600387,0.28474757200947126,92.65369659201913
WELL-002,SARB,ADNOC Onshore,1668.0,115.46825443274524,44.8821497159779,2.4857850390903335,0.22750775842715754,83.50219859237252
WELL-002,SARB,ADNOC Onshore,1745.0,111.40390219220453,19.226073892505294,2.329245438526184,0.18966417507498,74.90379196422525
WELL-001,Upper Zakum,ADNOC Offshore,1394.5,86.83356829401913,12.242606357896719,2.3802758779770787,0.24636535378798397,78.25344510342626
WELL-004,Bab,ADNOC Onshore,1214.0,47.64983775395717,7.324189479007693,2.425264616487319,0.12345919364587335,72.00655860738306
WELL-001,Upper Zakum,ADNOC Offshore,1587.5,68.14765051459985,14.070488311774387,2.277881513090834,0.3396158153143062,81.96281297033121
WELL-001,Upper Zakum,ADNOC Offshore,1233.0,57.25379751371567,8.815318385195557,2.302037813800904,0.2148513404269225,74.32901870766356
WELL-004,Bab,ADNOC Onshore,1583.0,89.72539040171948,18.187358639243648,2.2807345425017873,0.2749164649020461,63.69079058411472
WELL-006,Lower Zakum,ADNOC Offshore,1354.0,77.63611581961663,29.6522900365786,2.3696953696840826,0.24714528032899635,87.03603186037769
WELL-005,Bu Hasa,ADNOC Offshore,1422.5,76.23405865266557,10.313143730024093,2.386491929971327,0.20057493990787867,85.77680275103776
WELL-002,SARB,ADNOC Onshore,1191.5,124.02446698955791,9.157423563801592,2.270387153503752,0.22188132150967718,90.83686825861352
WELL-005,Bu Hasa,ADNOC Offshore,1039.5,81.9825037840574,12.030980521798986,2.315366855627766,0.25382310015908754,71.85812801276954
WELL-003,SARB,ADNOC Onshore,1488.5,97.81315383366828,10.678455799533156,2.326542376840614,0.2724929870053061,89.49101912074482
WELL-001,Upper Zakum,ADNOC Offshore,1330.5,66.58665182615026,10.02011713469091,2.4007644136914723,0.19743133382715677,89.08965223733706
WELL-003,SARB,ADNOC Onshore,1001.0,63.538180250566526,29.376064350527567,2.345230118359225,0.24687227303349174,66.78132327463133
WELL-002,SARB,ADNOC Onshore,1693.5,70.80557895356387,10.913761847547594,2.4769343356012086,0.22454257914417364,69.69723664723077
WELL-005,Bu Hasa,ADNOC Offshore,1378.5,74.31311768736693,24.539399852031124,2.3736065668090505,0.30708202179575306,73.78714741167781
WELL-006,Lower Zakum,ADNOC Offshore,1609.0,105.58428085292464,22.097961745485414,2.498981521484178,0.2971889217432389,81.71067032511866
WELL-005,Bu Hasa,ADNOC Offshore,1621.0,95.25893598743937,4.172460990307437,2.250242665506395,0.263753807724842,79.3608270981848
WELL-002,SARB,ADNOC Onshore,1036.5,51.76475573615173,66.15468320525929,2.163597165967821,0.2749388500534263,107.83632080233623
WELL-001,Upper Zakum,ADNOC Offshore,1314.0,68.92225220580744,15.755855989494261,2.354656454443166,0.28321966080900174,70.3929694179003
WELL-006,Lower Zakum,ADNOC Offshore,1050.0,112.14473153544876,16.94466046658287,2.2362405117335595,0.21213962010766474,70.27749183246777
WELL-005,Bu Hasa,ADNOC Offshore,1026.5,52.375648656627604,11.140288216984374,2.3334936717851456,0.2464512233491936,72.56644184399498
WELL-004,Bab,ADNOC Onshore,1191.0,63.63212940652849,9.339362485067882,2.3750539709502276,0.2643221171500429,67.10448385052331
WELL-001,Upper Zakum,ADNOC Offshore,1327.5,72.72764856142479,58.74097978203186,2.2738059088657994,0.21912520479260184,76.32379232181543
WELL-001,Upper Zakum,ADNOC Offshore,1084.0,75.3140886702319,12.150774234532456,2.4317853101511666,0.3015925007258172,74.92963960997291
WELL-006,Lower Zakum,ADNOC Offshore,1739.0,66.72641423374073,6.782128674282827,2.2426335012338194,0.1722476937813407,77.18495973991797
WELL-002,SARB,ADNOC Onshore,1631.5,51.93500311889346,11.177907337319565,2.314060625413913,0.19770891933471418,61.74532032379685
WELL-003,SARB,ADNOC Onshore,1367.0,74.06680933795445,6.723507528867333,2.3411979460727155,0.24883094110493806,60.71838565378978
WELL-001,Upper Zakum,ADNOC Offshore,1477.0,101.71944756715828,14.650951054833076,2.2457549598967637,0.18520157240718899,73.7145728708587
WELL-006,Lower Zakum,ADNOC Offshore,1391.0,50.46245230472817,9.16984506718845,2.3128126008010677,0.3010013716041331,98.14819511562344
WELL-002,SARB,ADNOC Onshore,1200.0,63.96136786022954,22.374208620945232,2.4418361792445995,0.26628622224861553,67.93100275499184
WELL-004,Bab,ADNOC Onshore,1347.5,87.3679435944888,15.337219401562066,2.3854836340983177,0.30019081708284534,77.50246324663269
WELL-001,Upper Zakum,ADNOC Offshore,1637.5,71.79315715102685,8.207274363812571,2.4622201792745986,0.18028567404870938,60.20849882573219
WELL-006,Lower Zakum,ADNOC Offshore,1627.5,66.34849096350924,9.100438685366502,2.4274083909242163,0.24547486465279747,76.59297972524034
WELL-006,Lower Zakum,ADNOC Offshore,1190.5,57.42995810205209,22.341520000228808,2.2824706553392176,0.3043459219553469,77.73894406431538
WELL-004,Bab,ADNOC Onshore,1240.5,83.83518205945485,22.671188402905507,2.443951314960594,0.2058031602955967,77.8762654531019
WELL-001,Upper Zakum,ADNOC Offshore,1399.5,78.63222513144625,13.447581905427528,2.344169364560065,0.1981713340187763,81.01885436618247
WELL-005,Bu Hasa,ADNOC Offshore,1641.0,89.712883658252,21.8543832872816,2.3247814054723337,0.1920115196556566,71.9855174158369
WELL-006,Lower Zakum,ADNOC Offshore,1150.0,76.47165404782818,21.455206329967428,2.482664309641635,0.21399089500999674,78.8860553193493
WELL-005,Bu Hasa,ADNOC Offshore,1180.5,73.17392054938313,16.389053816971195,2.1948549197602407,0.22336546401157178,85.357091854311
WELL-005,Bu Hasa,ADNOC Offshore,1704.0,115.14791018784311,11.306140677575762,2.3512012622317218,0.24119149220357475,88.20005146856437
WELL-003,SARB,ADNOC Onshore,1226.0,82.34802533423084,14.05499382562552,2.2004843384689745,0.29012636730375035,95.45101339891315
WELL-001,Upper Zakum,ADNOC Offshore,1042.5,117.22950304312937,11.441789474643016,2.398269441152334,0.3279280785327794,91.05545966069893
WELL-002,SARB,ADNOC Onshore,1718.0,107.65644650724039,5.8797478193872985,2.396378118175583,0.27454929753395674,77.58327684263173
WELL-005,Bu Hasa,ADNOC Offshore,1568.5,52.58446617104019,19.21696004423663,2.259347379018419,0.21847821376004103,97.9464934837336
WELL-005,Bu Hasa,ADNOC Offshore,1376.0,89.92290163505581,10.448138743433406,2.3096664968873566,0.30005195537563045,93.216450938234
WELL-001,Upper Zakum,ADNOC Offshore,1340.5,80.96936463042539,12.241719598150835,2.362554869607112,0.21387016232669612,80.3089331698903
WELL-001,Upper Zakum,ADNOC Offshore,1624.0,68.18857373492948,32.02607704539068,2.43357157796955,0.25139517998697336,73.2646929372001
WELL-002,SARB,ADNOC Onshore,1476.5,106.4546095215914,16.15100956345001,2.428323321379285,0.1738412166718411,61.98764046838331
WELL-003,SARB,ADNOC Onshore,1555.0,,44.838665004771926,2.451994473120116,0.18971408642230986,81.20445617907204
WELL-001,Upper Zakum,ADNOC Offshore,1203.5,100.62078991413546,9.23987549744889,2.3450171378425257,0.28004599234209915,76.70702395784896
WELL-005,Bu Hasa,ADNOC Offshore,1091.0,89.09866450329504,15.349039800867267,2.2337103438489443,0.32150705852910577,92.28018455565955
WELL-006,Lower Zakum,ADNOC Offshore,1202.5,44.008026553616354,13.330554930235895,2.3528591623640223,0.3291892814056151,87.63778951889593
WELL-001,Upper Zakum,ADNOC Offshore,1183.5,94.30997969103683,19.41938610854859,2.456618726863479,0.26894924274038223,88.61133314548418
WELL-004,Bab,ADNOC Onshore,1046.0,75.86025353677263,6.085588657990433,2.4772330702340337,0.23484240872929288,84.91432520410586
WELL-003,SARB,ADNOC Onshore,1305.0,57.786940117709875,13.161840199939965,2.333862566431353,0.20456311551618697,94.85466028677249
WELL-003,SARB,ADNOC Onshore,1399.5,72.25167347615093,47.35642618203648,2.4523940180222077,0.29860870966779,76.0615486498531
WELL-001,Upper Zakum,ADNOC Offshore,1046.5,47.81295523547636,26.17397925065346,2.3418909080315076,0.3299010405987651,70.74086782632958
WELL-005,Bu Hasa,ADNOC Offshore,1492.5,100.30565949106015,19.56675652356441,2.2112490177852573,0.24303203498975298,89.9600219898098
WELL-003,SARB,ADNOC Onshore,1267.0,59.94756611758549,20.385751656870454,2.4076348482141183,0.13385582971648258,101.39199413316511
WELL-005,Bu Hasa,ADNOC Offshore,1205.5,105.77424953918253,21.082661670284246,2.285944553989898,0.21828520693142675,74.22716472849459
WELL-002,SARB,ADNOC Onshore,1222.5,89.05855877687408,45.23342316852411,2.320381285180684,0.26243860770220173,90.42014140390705
WELL-005,Bu Hasa,ADNOC Offshore,1249.0,79.14626517814166,15.710024118511312,2.1392816197166376,0.2554271153310806,65.87037563852837
WELL-005,Bu Hasa,ADNOC Offshore,1339.0,71.41124964189308,22.2511061596527,2.396683698687801,0.22609029115518778,82.84981425404075
WELL-003,SARB,ADNOC Onshore,1416.5,75.71162367646363,28.769530096865385,2.2482885395272243,0.2526982983575381,62.50179286517847
WELL-001,Upper Zakum,ADNOC Offshore,1122.0,50.06352936234802,14.817406313587636,2.6513982200903783,0.2683435775767398,70.32993684105718
WELL-003,SARB,ADNOC Onshore,1488.0,94.26467239473935,11.671393982874543,2.3473094788718005,0.28862007206106643,81.991255405527
WELL-004,Bab,ADNOC Onshore,1438.0,113.62354683059104,40.1058710826245,2.4469208076104407,0.2648566842627922,81.62443228465081
WELL-005,Bu Hasa,ADNOC Offshore,1552.5,89.85249648298188,21.87564235299975,2.2895309152944936,0.281826905909773,101.04467762227716
WELL-002,SARB,ADNOC Onshore,1239.5,69.6448307673827,28.159635606482844,2.299298264229876,0.23263805886119399,81.68206036279418
WELL-005,Bu Hasa,ADNOC Offshore,1013.5,100.26258045960387,32.54293947397132,2.3569818157689153,0.2057020916065795,73.00285907548155
WELL-002,SARB,ADNOC Onshore,1223.0,73.73018062626849,19.21657313317878,2.493584738721426,0.2373117614523282,81.32863187418718
WELL-004,Bab,ADNOC Onshore,1076.0,67.43331194290725,8.033170445691022,2.5923942957057435,0.24631879036470375,93.74681413358093
WELL-002,SARB,ADNOC Onshore,1580.0,78.15903300527415,9.843436457308478,2.419115252361139,0.16290480553440745,78.87577933553855
WELL-005,Bu Hasa,ADNOC Offshore,1745.5,30.52928246242888,14.991232299990386,2.461321289260137,0.26024881251900817,71.57423113939215
WELL-004,Bab,ADNOC Onshore,1022.5,84.08236542197328,12.409034184489197,2.3815337656739755,0.19076243161011477,88.4286436887068
WELL-005,Bu Hasa,ADNOC Offshore,1001.0,92.64766955533938,14.6801630734664,2.4042944289661987,0.26001890358357593,75.60257972547737
WELL-006,Lower Zakum,ADNOC Offshore,1738.0,110.7309357789007,48.96054558219887,2.413819811666696,0.24477071687852528,75.18722862560776
WELL-001,Upper Zakum,ADNOC Offshore,1155.5,49.93449919705492,55.07459729704877,2.3873059001693915,0.31711814679638245,62.82155982291506
WELL-001,Upper Zakum,ADNOC Offshore,1013.5,92.80569810637023,61.45498558076669,2.343614394065153,0.22327004116485402,90.3601726878299
WELL-005,Bu Hasa,ADNOC Offshore,1497.5,68.45663158434897,43.41582038432638,2.359553381923387,0.21898900582751846,94.28878177180795
WELL-006,Lower Zakum,ADNOC Offshore,1742.5,79.49519883107048,9.122322796295544,2.4133446193527455,0.24902162864838348,77.4605675927724
WELL-004,Bab,ADNOC Onshore,1317.0,104.06001583647593,11.843306250238399,2.189485725142395,0.2227489791893339,91.27137228241124
WELL-001,Upper Zakum,ADNOC Offshore,1308.0,124.1831248245465,21.50386377525074,2.261169589659734,0.22362544668635634,63.352116968594764
WELL-001,Upper Zakum,ADNOC Offshore,1170.0,70.40516832529435,150.91766478815487,2.419710141506864,0.3988300487913339,78.0375172088755
WELL-002,SARB,ADNOC Onshore,1326.0,22.732773509096916,14.575319506471796,2.42622108458001,0.26145166471236625,80.1901831429918
WELL-002,SARB,ADNOC Onshore,1239.0,87.72720623137948,120.6093648713511,2.274391973825244,0.2587743006400686,77.51715788086521
WELL-002,SARB,ADNOC Onshore,1185.5,112.76743359500261,14.298390336607682,2.555231726984509,0.2955412323433493,74.16701726632793
WELL-003,SARB,ADNOC Onshore,1234.5,102.51162703933247,18.757528780436736,2.247626764220729,0.29043714675289295,85.35594654567981
WELL-002,SARB,ADNOC Onshore,1354.5,78.82955778097556,12.954810369241493,2.2668838296135427,0.1403574240521162,84.13440775218987
WELL-005,Bu Hasa,ADNOC Offshore,1396.5,64.66081617365279,4.907704059394208,2.546100129760073,0.2686480586515297,75.23430100868849
WELL-005,Bu Hasa,ADNOC Offshore,1325.5,91.51088271921702,15.716409418469617,2.351282595884956,0.24845839369734846,82.68869678122478
WELL-004,Bab,ADNOC Onshore,1697.5,83.52914296709847,6.028102831140043,2.2297210670048204,0.22192721629308768,71.09454069889297
WELL-002,SARB,ADNOC Onshore,1558.0,91.2527523164203,7.996557501758161,2.3314261689927447,0.2626319422221384,71.48893021189828
WELL-004,Bab,ADNOC Onshore,1654.5,62.85114043300204,34.85916599311824,2.5604851205341173,0.14199516031404502,67.12200584164344
WELL-004,Bab,ADNOC Onshore,1643.5,71.16133418107195,16.366274272002123,2.3258300726411085,0.257696221502781,85.21150920345409
WELL-004,Bab,ADNOC Onshore,1636.5,78.55281788559903,9.733517302881307,2.522573635878451,0.25455561431830503,73.23200349205682
WELL-002,SARB,ADNOC Onshore,1688.0,76.89500831772318,21.875748521407658,2.1654973131932427,0.3485953364610636,78.45318642190608
WELL-004,Bab,ADNOC Onshore,1247.5,84.23462558657319,27.737040801673494,2.2702228704086185,0.24797721720096483,81.23696104881643
WELL-001,Upper Zakum,ADNOC Offshore,1460.5,74.27421903121653,32.258686983233645,2.2931474258353575,0.23601362043097687,88.43646823575736
WELL-005,Bu Hasa,ADNOC Offshore,1597.0,66.23661291252472,12.921388333568844,2.43645831474926,0.19963299469608103,77.83224836224062
WELL-006,Lower Zakum,ADNOC Offshore,1340.0,120.4864643330963,2.820476696755822,2.386059267096024,0.3047188980595692,80.03251069493648
WELL-005,Bu Hasa,ADNOC Offshore,1006.0,73.14860441442819,13.37099524826222,2.4372747124330436,0.21746106859420344,82.82197122010044
WELL-004,Bab,ADNOC Onshore,1241.0,,48.9410397506379,2.373745358858525,0.2769383766460069,82.59294920588866
WELL-003,SARB,ADNOC Onshore,1657.5,59.175225857867034,13.670334760162469,2.417462353073477,0.29826422108498507,85.74474532482002
WELL-003,SARB,ADNOC Onshore,1733.5,79.63055101910234,17.477826403260867,2.2267827399777715,0.19888738933091107,82.57397078689593
WELL-002,SARB,ADNOC Onshore,1369.5,105.59804007125395,11.793926163747857,2.3391844163450393,0.2744541938182435,88.0519217474459
WELL-003,SARB,ADNOC Onshore,1436.5,104.90989578270653,19.37179231735203,2.1897398004362185,0.24877814713601712,94.88477544038714
WELL-003,SARB,ADNOC Onshore,1653.0,72.02396205254857,18.76023898242433,2.291637092042759,0.24397388702051592,77.3641799528898
WELL-005,Bu Hasa,ADNOC Offshore,1034.5,80.43211620363749,9.307628904330334,2.3314797271900907,0.2946643355559915,86.67150798453592
WELL-003,SARB,ADNOC Onshore,1312.0,65.37141835182535,40.068820220429934,2.1925154805625175,0.2838284754075961,70.28585898386363
WELL-002,SARB,ADNOC Onshore,1684.5,45.90381060391936,26.013982661084064,2.443542543653665,0.17378392718068836,85.18665329556421
WELL-002,SARB,ADNOC Onshore,1321.5,59.83930815068278,12.878629152906651,2.3826410754656813,0.28348342636745605,85.64067548684295
WELL-006,Lower Zakum,ADNOC Offshore,1335.5,55.44516260615398,5.407735613152299,2.4146314775448383,0.2813540312009142,86.4364131511067
WELL-002,SARB,ADNOC Onshore,1078.0,102.7334079352898,30.515113247936426,2.611460459020784,0.20066505015909092,70.79218532611759
WELL-005,Bu Hasa,ADNOC Offshore,1204.0,89.71143124905954,10.462100482174915,2.286698953022106,0.21559727007809665,61.49677264889002
WELL-001,Upper Zakum,ADNOC Offshore,1253.5,54.55781404312643,22.926311027733913,2.2996015368897234,0.21106085325912172,65.02955614107026
WELL-005,Bu Hasa,ADNOC Offshore,1230.0,66.22352377232639,11.36370013300449,2.293914785021976,0.3276582961042207,92.21930466380061
WELL-004,Bab,ADNOC Onshore,1491.0,82.70129777991814,7.668193342439885,2.4019333713088984,0.22145813960342958,89.68248628962787
WELL-003,SARB,ADNOC Onshore,1060.0,58.315447997974516,34.79533515097466,2.463749687113629,0.21547064775586153,80.33365671356005
WELL-003,SARB,ADNOC Onshore,1437.5,83.60016778255819,21.010142674870814,2.253941146081062,0.20788086039087744,68.81038806566997
WELL-003,SARB,ADNOC Onshore,1027.5,74.68547242953575,12.100806756037809,2.3693300372428623,0.20721118114219145,73.8619968096008
WELL-004,Bab,ADNOC Onshore,1210.0,82.37723197584583,28.09459875449299,2.4483452417664635,0.23221357172066048,91.56684599994199
WELL-002,SARB,ADNOC Onshore,1117.5,67.27244682269992,47.58451964894647,2.489381587611491,0.2857597017499774,102.4641694285248
WELL-003,SARB,ADNOC Onshore,1300.5,69.27757254895013,33.543111367072996,2.3353346097226857,0.2285587795824791,71.57396045461772
WELL-002,SARB,ADNOC Onshore,1034.0,63.00223156254947,15.269303031679119,2.1846720680875076,0.24659607160616356,83.02889350629647
WELL-004,Bab,ADNOC Onshore,1185.5,48.84465356296911,14.547660800980868,2.337848624366225,0.1973367870976823,91.38458295117358
WELL-001,Upper Zakum,ADNOC Offshore,1218.5,76.1172722246865,15.384401249943302,2.4341482132901557,0.2818898307371639,78.06556499998531
WELL-005,Bu Hasa,ADNOC Offshore,1053.5,87.4939561883774,18.27184404467511,2.6047764331751146,0.24720871075324327,93.2728267057045
WELL-001,Upper Zakum,ADNOC Offshore,1739.0,63.81226197847916,12.171146205338681,2.2926683370517003,0.2087176536649442,82.35176690363501
WELL-001,Upper Zakum,ADNOC Offshore,1378.0,55.25648117247628,12.851808304614948,2.3005603367780374,0.2699142092885655,87.78316364609958
WELL-001,Upper Zakum,ADNOC Offshore,1196.5,62.09361697022003,18.92641629417466,2.2615856343424765,0.2474505509378125,81.48597309270487
WELL-006,Lower Zakum,ADNOC Offshore,1690.0,105.03262861182782,62.53305112802339,2.439807039479055,0.2422898819855676,94.3787473517167
WELL-003,SARB,ADNOC Onshore,1019.0,112.42456435712029,4.903006051379725,2.5150090831157894,0.2573323841249002,72.79475342549277
WELL-005,Bu Hasa,ADNOC Offshore,1163.0,71.398454691121,24.241112502173657,2.3088012888524085,0.15467174256112498,75.8618656355541
WELL-001,Upper Zakum,ADNOC Offshore,1207.0,93.81862501146416,7.2217525885656855,2.259694249363312,0.20896670417478874,96.73023338488494
WELL-004,Bab,ADNOC Onshore,1153.0,83.4165623293066,42.516518482470154,2.3503494489804537,0.2711220475119295,89.64338295342645
WELL-005,Bu Hasa,ADNOC Offshore,1662.0,40.6781115665112,14.712426452046074,2.426085566876494,0.2388714882499103,83.44422707375047
WELL-004,Bab,ADNOC Onshore,1710.0,62.505182844079904,16.52565883219165,2.3785894150796087,0.3069543390265761,77.53907735229383
WELL-001,Upper Zakum,ADNOC Offshore,1679.0,79.96102511176379,28.704839377563008,2.264994466321373,0.33779725235766866,92.70964215202599
WELL-004,Bab,ADNOC Onshore,1222.5,76.71353755206583,16.261254537048938,2.4233720255795035,0.30008400904804766,93.47207701216749
WELL-004,Bab,ADNOC Onshore,1335.5,84.72085409281883,38.665730014914175,2.3720183869503417,0.29241506516766036,82.88186543121904
WELL-006,Lower Zakum,ADNOC Offshore,1046.0,100.035924032768,514.854104633569,2.243855876357484,0.34690641456775906,95.50696598932709
WELL-001,Upper Zakum,ADNOC Offshore,1048.0,70.10508502236748,187.73637480726237,2.284393141913006,0.23406780994842252,79.22259954267074
WELL-006,Lower Zakum,ADNOC Offshore,1197.5,96.48394604881383,8.490875858776596,2.447121451489314,0.2891687087989946,77.31819507053622
WELL-002,SARB,ADNOC Onshore,1501.5,73.87359996428519,7.2310145107441635,2.3950682980667555,0.2632719543443533,68.50976324791408
WELL-001,Upper Zakum,ADNOC Offshore,1272.0,86.75165728826701,28.950655223164595,2.353923867078112,0.25512864745907915,90.94020211857107
WELL-006,Lower Zakum,ADNOC Offshore,1744.5,69.57490008991458,16.39135194363159,2.310852953053728,0.27585639018030617,88.0262284462983
